"","Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Operation","Product Type","Product Details","Domain","Chemical_Info","Chemical_Product_Number","Value","CV (%)","Measurement","Acre_Info","Organic_Status","Fertilizer_Status"
"112","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"TALLADEGA",121,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"113","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"TUSCALOOSA",125,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"114","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"TUSCALOOSA",125,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"115","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"TUSCALOOSA",125,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,2,55.7,NA,NA,NA,NA
"116","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"TUSCALOOSA",125,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,2,52.7,NA,NA,NA,NA
"117","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"WALKER",127,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"118","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"WALKER",127,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"119","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"WALKER",127,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,55.7,NA,NA,NA,NA
"120","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"UPPER PLAINS & PIEDMONT",30,"WALKER",127,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,52.7,NA,NA,NA,NA
"121","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"COVINGTON",39,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"122","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"COVINGTON",39,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"123","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"COVINGTON",39,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"124","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"COVINGTON",39,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"125","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"GENEVA",61,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"126","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"GENEVA",61,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"127","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"GENEVA",61,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"128","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"GENEVA",61,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"129","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"HOUSTON",69,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,1,13.2,NA,NA,NA,NA
"130","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"HOUSTON",69,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,1,15.7,NA,NA,NA,NA
"131","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"HOUSTON",69,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,4,55.7,NA,NA,NA,NA
"132","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"HOUSTON",69,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,52.7,NA,NA,NA,NA
"133","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"RUSSELL",113,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"134","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"RUSSELL",113,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"135","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"RUSSELL",113,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"136","CENSUS",2022,"YEAR","COUNTY","ALABAMA",1,"WIREGRASS",60,"RUSSELL",113,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"137","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"138","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,4,0.05,NA,NA,NA,NA
"139","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"140","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,21,0.05,NA,NA,NA,NA
"141","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,24,0.05,NA,NA,NA,NA
"142","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,6,0.05,NA,NA,NA,NA
"143","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"144","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"145","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"146","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,11,0.05,NA,NA,NA,NA
"147","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,12,0.05,NA,NA,NA,NA
"148","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"149","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"SOUTHEAST",40,"JUNEAU",NA,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,0.05,NA,NA,NA,NA
"150","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"SOUTHEAST",40,"JUNEAU",NA,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,0.05,NA,NA,NA,NA
"151","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"SOUTHEAST",40,"JUNEAU",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,3,0.05,NA,NA,NA,NA
"152","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"SOUTHEAST",40,"JUNEAU",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,3,0.05,NA,NA,NA,NA
"153","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"SOUTHWEST & WEST",50,"ALEUTIAN ISLANDS",NA,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"154","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"SOUTHWEST & WEST",50,"ALEUTIAN ISLANDS",NA,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"155","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"SOUTHWEST & WEST",50,"ALEUTIAN ISLANDS",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"156","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"SOUTHWEST & WEST",50,"ALEUTIAN ISLANDS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"157","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"158","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,7,0.05,NA,NA,NA,NA
"159","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"160","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,8,0.05,NA,NA,NA,NA
"161","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,9,0.05,NA,NA,NA,NA
"162","CENSUS",2022,"YEAR","COUNTY","ALASKA",2,"TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"163","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"MOHAVE",15,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,63.2,NA,NA,NA,NA
"164","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"MOHAVE",15,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,61,NA,NA,NA,NA
"165","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"MOHAVE",15,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,3,52.7,NA,NA,NA,NA
"166","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"MOHAVE",15,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,3,35,NA,NA,NA,NA
"167","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"NAVAJO",17,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,1,63.2,NA,NA,NA,NA
"168","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"NAVAJO",17,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,2,61,NA,NA,NA,NA
"169","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"NAVAJO",17,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,99.5,NA,NA,NA,NA
"170","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"NAVAJO",17,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,7,52.7,NA,NA,NA,NA
"171","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"NAVAJO",17,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,10,35,NA,NA,NA,NA
"172","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"NAVAJO",17,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,3,48.4,NA,NA,NA,NA
"173","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"YAVAPAI",25,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"174","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"YAVAPAI",25,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,61,NA,NA,NA,NA
"175","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"YAVAPAI",25,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"176","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"YAVAPAI",25,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"177","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"YAVAPAI",25,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,35,NA,NA,NA,NA
"178","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"NORTHERN",10,"YAVAPAI",25,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,3,48.4,NA,NA,NA,NA
"179","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"COCHISE",3,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"180","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"COCHISE",3,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"181","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"COCHISE",3,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"182","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"COCHISE",3,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,52.7,NA,NA,NA,NA
"183","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"COCHISE",3,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,35,NA,NA,NA,NA
"184","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"COCHISE",3,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,48.4,NA,NA,NA,NA
"185","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"MARICOPA",13,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,1,63.2,NA,NA,NA,NA
"186","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"MARICOPA",13,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"187","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"MARICOPA",13,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"188","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"MARICOPA",13,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,3,52.7,NA,NA,NA,NA
"189","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"MARICOPA",13,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,5,35,NA,NA,NA,NA
"190","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"MARICOPA",13,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,2,48.4,NA,NA,NA,NA
"191","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"SANTA CRUZ",23,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"192","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"SANTA CRUZ",23,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"193","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"SANTA CRUZ",23,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,52.7,NA,NA,NA,NA
"194","CENSUS",2022,"YEAR","COUNTY","ARIZONA",4,"SOUTHERN",80,"SANTA CRUZ",23,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,35,NA,NA,NA,NA
"195","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"FAULKNER",45,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"196","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"FAULKNER",45,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"197","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"FAULKNER",45,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,88.3,NA,NA,NA,NA
"198","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"FAULKNER",45,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"199","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"FAULKNER",45,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,61.7,NA,NA,NA,NA
"200","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"FAULKNER",45,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,3,64.9,NA,NA,NA,NA
"201","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"PULASKI",119,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"202","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"PULASKI",119,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"203","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"PULASKI",119,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"204","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"PULASKI",119,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,4,60.2,NA,NA,NA,NA
"205","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"PULASKI",119,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,61.7,NA,NA,NA,NA
"206","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"PULASKI",119,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,64.9,NA,NA,NA,NA
"207","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"SALINE",125,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"208","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"SALINE",125,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"209","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"SALINE",125,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"210","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"SALINE",125,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,3,60.2,NA,NA,NA,NA
"211","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"SALINE",125,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,3,61.7,NA,NA,NA,NA
"212","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"CENTRAL",50,"SALINE",125,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,64.9,NA,NA,NA,NA
"213","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"EAST CENTRAL",60,"LONOKE",85,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,12,75.8,NA,NA,NA,NA
"214","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"EAST CENTRAL",60,"LONOKE",85,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,12,75.3,NA,NA,NA,NA
"215","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"EAST CENTRAL",60,"LONOKE",85,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,7,60.2,NA,NA,NA,NA
"216","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"EAST CENTRAL",60,"LONOKE",85,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,7,61.7,NA,NA,NA,NA
"217","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"BAXTER",5,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"218","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"BAXTER",5,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"219","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"BAXTER",5,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,6,60.2,NA,NA,NA,NA
"220","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"BAXTER",5,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,6,61.7,NA,NA,NA,NA
"221","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"CLEBURNE",23,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"222","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"CLEBURNE",23,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"223","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"CLEBURNE",23,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"224","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"CLEBURNE",23,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"225","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"FULTON",49,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"226","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"FULTON",49,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"227","CENSUS",2022,"YEAR","COUNTY","ARKANSAS",5,"NORTH CENTRAL",20,"FULTON",49,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,3,0.05,NA,NA,NA,NA
